Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7680.9871,0.3720,0.1736,0.1984,10.4063,0.1257,0.1232,0.0025,18.9105,9.0942,6.6364,7680.9871,8.3785,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7681.3591,17.3704,17.1114,0.2590,10.1600,17.4716,17.4593,0.0123,27.6327,8.7503,-8.7222,7681.3591,0.0011,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7698.7295,0.3640,0.1703,0.1937,10.2612,0.1103,0.1087,0.0016,19.0126,8.5813,8.6201,7698.7295,8.6411,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7699.0935,16.6242,16.2661,0.3581,10.0075,17.2216,17.2120,0.0096,27.2299,8.6514,-8.2173,7699.0935,0.0008,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7715.7177,0.3338,0.1648,0.1690,10.6049,0.1004,0.0988,0.0016,19.2571,8.5743,7.9728,7715.7177,8.5518,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7716.0515,16.7740,16.4544,0.3196,10.3715,17.1248,17.0824,0.0424,27.4976,8.6495,-8.2405,7716.0515,0.0013,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7732.8255,0.3599,0.1944,0.1655,10.7223,0.1398,0.1398,0.0000,19.3731,8.7683,8.1245,7732.8255,8.5110,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7733.1854,16.8094,16.4691,0.3403,10.5022,17.2784,17.2705,0.0079,27.7815,8.6727,-8.4084,7733.1854,0.0009,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7749.9948,0.3424,0.1765,0.1659,10.9712,0.0998,0.0978,0.0020,19.6448,8.4519,8.1367,7749.9948,8.5738,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7750.3372,17.4790,17.2173,0.2617,10.7286,17.0252,17.0175,0.0077,27.7543,8.5706,-8.1095,7750.3372,0.0005,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7767.8162,0.3600,0.1599,0.2001,10.2748,0.1834,0.1816,0.0018,18.8459,8.6069,8.9084,7767.8162,8.3877,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7768.1762,17.6859,17.4176,0.2683,10.0982,16.9937,16.9880,0.0057,27.0928,8.6056,-8.2469,7768.1762,0.0009,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7785.8621,0.3236,0.1619,0.1617,9.4060,0.1142,0.1125,0.0017,18.0125,8.6894,9.0803,7785.8621,8.4923,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7786.1857,17.4983,17.1318,0.3665,9.1966,17.1810,16.9659,0.2151,26.3783,8.6214,-8.3658,7786.1857,0.0007,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7803.6840,0.4060,0.1849,0.2211,8.8793,0.1040,0.1011,0.0029,17.5014,8.6184,8.8769,7803.6840,8.5181,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7804.0900,18.0636,17.7937,0.2699,8.5773,17.1359,17.1247,0.0112,25.7138,8.6592,-8.2124,7804.0900,0.0006,NA,NA
