Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8366.8372,0.3278,0.1738,0.1540,39.9890,0.1170,0.1147,0.0023,75.4000,14.4460,48.0878,8366.8372,35.2940,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8367.1650,37.9152,37.6625,0.2527,39.7782,49.7389,49.7358,0.0031,89.5182,37.1964,-14.1182,8367.1650,0.0011,65.0617,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8405.0802,0.3167,0.1608,0.1559,51.6019,0.1351,0.1321,0.0030,88.7994,3.1396,0.7188,8405.0802,37.0624,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8405.3969,49.5078,49.2534,0.2544,51.4203,40.2008,40.1952,0.0056,91.6223,37.1898,-2.8229,8405.3969,0.0012,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8454.9047,0.3146,0.1692,0.1454,42.1133,0.1318,0.1295,0.0023,79.3043,5.4461,12.3180,8454.9047,37.0592,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8455.2193,40.0153,39.7716,0.2437,41.9305,42.5040,42.4948,0.0092,84.4358,35.7129,-5.1315,8455.2193,0.0013,77.0657,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8495.2346,0.3146,0.1603,0.1543,44.4192,0.0645,0.0635,0.0010,80.1334,11.6330,4.3024,8495.2346,35.6497,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8495.5492,64.1019,63.8361,0.2658,44.1691,47.2818,39.7523,7.5295,91.4518,35.6804,-11.3184,8495.5492,0.0009,54.4131,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8559.6511,0.3196,0.1652,0.1544,27.3490,0.0677,0.0625,0.0052,63.0303,16.3623,28.4215,8559.6511,35.6136,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8559.9707,57.9816,57.7249,0.2567,27.0971,51.9749,32.8580,19.1169,79.0730,30.6818,-16.0427,8559.9707,0.0010,80.4525,NA
