Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14732.3289,NA,22.83260000000000,24.04640000000000,6.32730000000000,29.29770000000000,30.2632,14729.2747,9.3815,3.0542,6.3273,9.2582,23.0937,4.8659,18.2278,-1.6274,14729.2747,NA,37.4610,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14741.3720,NA,9.04310000000000,8.56670000000000,21.32180000000000,29.72560000000000,29.7868,14738.6562,24.0376,2.7158,21.3218,22.9704,9.4710,4.9744,4.4966,0.8148,14738.6562,NA,33.0295,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14765.0986,NA,23.72660000000000,25.34310000000000,6.18390000000000,28.39920000000000,31.4033,14762.6938,8.5887,2.4048,6.1839,8.4038,22.4002,4.9112,17.4890,-1.3055,14762.6938,NA,40.3662,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14773.9979,NA,8.89930000000000,6.09150000000000,22.65330000000000,28.58330000000000,28.5955,14771.2825,25.3687,2.7154,22.6533,22.2153,9.0834,4.9861,4.0973,2.4972,14771.2825,NA,31.4405,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14799.4828,NA,25.48490000000000,22.83050000000000,3.25320000000000,25.86500000000000,25.9411,14796.6512,6.0848,2.8316,3.2532,5.9300,22.7666,4.8648,17.9018,2.5382,14796.6512,NA,26.2866,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14805.2765,NA,5.79370000000000,9.59010000000000,20.29680000000000,29.68740000000000,29.7375,14802.7360,22.8373,2.5405,20.2968,22.6118,9.6161,4.8785,4.7376,-3.5053,14802.7360,NA,32.8831,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14828.0346,NA,22.75810000000000,22.30400000000000,7.07010000000000,29.23580000000000,29.2834,14825.5733,9.5314,2.4613,7.0701,9.3906,22.3065,4.9022,17.4043,0.5333,14825.5733,NA,30.1899,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14837.4804,NA,9.44580000000000,9.62470000000000,19.93560000000000,29.41710000000000,29.4623,14835.1047,22.3113,2.3757,19.9356,22.1657,9.6271,5.0519,4.5752,-0.0933,14835.1047,NA,30.8071,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14860.0448,NA,22.56440000000000,22.42280000000000,7.02460000000000,29.27390000000000,29.3207,14857.4160,9.6534,2.6288,7.0246,9.4815,22.4212,4.8913,17.5299,-0.1115,14857.4160,NA,30.1915,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14869.8722,NA,9.82740000000000,9.35520000000000,19.62630000000000,28.78950000000000,28.8485,14867.0694,22.4291,2.8028,19.6263,22.2493,9.3430,4.9161,4.4269,0.2982,14867.0694,NA,NA,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14892.3719,NA,22.49970000000000,22.68920000000000,6.45230000000000,28.97580000000000,29.0380,14889.4985,9.3257,2.8734,6.4523,9.1632,22.6860,5.0625,17.6235,-0.2601,14889.4985,NA,30.2768,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14901.4876,NA,9.11570000000000,9.61380000000000,20.01920000000000,29.48750000000000,29.5361,14898.8242,22.6826,2.6634,20.0192,22.5235,9.6274,5.0331,4.5943,-0.2881,14898.8242,NA,34.8931,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14923.8218,NA,22.33420000000000,22.52220000000000,7.29190000000000,29.70760000000000,29.7241,14921.5068,9.6069,2.3150,7.2919,9.4683,22.5543,4.9972,17.5571,0.1604,14921.5068,NA,36.4152,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14933.7232,NA,9.90140000000000,12.48590000000000,19.92330000000000,29.25550000000000,32.3086,14931.1137,22.5328,2.6095,19.9233,22.4157,9.4493,4.8176,4.6317,-2.8790,14931.1137,NA,33.8925,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14956.2145,NA,22.49130000000000,19.49060000000000,9.98150000000000,29.25370000000000,29.3079,14953.6465,12.5495,2.5680,9.9815,9.3322,22.4895,4.8842,17.6053,3.0422,14953.6465,NA,47.3926,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14968.8659,NA,12.65140000000000,12.41170000000000,16.76280000000000,26.04870000000000,29.0682,14966.1960,19.4327,2.6699,16.7628,19.2722,9.4464,4.8805,4.5659,0.1378,14966.1960,NA,NA,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14988.2453,NA,19.37940000000000,19.13420000000000,9.83190000000000,28.76830000000000,28.8230,14985.6287,12.4485,2.6166,9.8319,9.2859,22.0990,4.5975,17.5015,0.2985,14985.6287,NA,NA,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,15000.5195,NA,12.27420000000000,9.18370000000000,16.68960000000000,25.68180000000000,25.7325,14998.0772,19.1319,2.4423,16.6896,18.9364,9.1877,4.5084,4.6793,3.2648,14998.0772,NA,35.1056,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,15019.8087,NA,19.28920000000000,22.23510000000000,6.53530000000000,28.66890000000000,28.6784,15017.2091,9.1349,2.5996,6.5353,8.9922,22.2763,4.9837,17.2926,-3.1032,15017.2091,NA,47.3484,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,15028.9347,NA,9.12600000000000,9.38950000000000,19.65570000000000,28.89690000000000,28.9419,15026.3440,22.2464,2.5907,19.6557,22.1336,9.3540,4.8358,4.5182,-0.2546,15026.3440,NA,30.7413,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,15051.2566,NA,22.32190000000000,22.80330000000000,6.74370000000000,29.38430000000000,29.4233,15048.5904,9.4099,2.6662,6.7437,9.2412,22.8093,5.1431,17.6662,-0.5569,15048.5904,NA,32.5476,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,15060.4625,NA,9.20590000000000,9.76890000000000,20.35470000000000,29.92640000000000,29.9863,15058.0003,22.8169,2.4622,20.3547,22.6406,9.7480,5.0012,4.7468,-0.3590,15058.0003,NA,32.3191,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,15083.6114,NA,23.14890000000000,22.37440000000000,6.92250000000000,29.15700000000000,29.2118,15080.8172,9.7167,2.7942,6.9225,9.5717,22.3795,5.0047,17.3748,0.4425,15080.8172,NA,32.6984,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,15093.2832,NA,9.67180000000000,9.80080000000000,19.64390000000000,29.29210000000000,29.3408,15090.5339,22.3932,2.7493,19.6439,22.2345,9.8069,5.2774,4.5295,-0.0841,15090.5339,NA,32.4962,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,15115.7766,NA,22.49340000000000,22.85550000000000,6.97740000000000,29.65100000000000,29.7029,15112.9271,9.8269,2.8495,6.9774,9.6482,22.8523,4.8871,17.9652,-0.4623,15112.9271,NA,40.3480,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,15126.2291,NA,10.45250000000000,9.48090000000000,19.38020000000000,28.67380000000000,28.7313,15122.7540,22.8553,3.4751,19.3802,22.6736,9.4753,4.8904,4.5849,0.3460,15122.7540,NA,37.8090,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,15148.2204,NA,21.99130000000000,22.42430000000000,6.83100000000000,29.10760000000000,29.1643,15145.6093,9.4421,2.6111,6.8310,9.2936,22.4251,4.9365,17.4886,0.4310,15145.6093,NA,31.2366,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,15157.5711,NA,9.35070000000000,9.53260000000000,19.90930000000000,29.30310000000000,29.3462,15155.0514,22.4290,2.5197,19.9093,22.2766,9.5462,4.9778,4.5684,-0.0905,15155.0514,NA,36.7344,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,15180.1061,NA,22.53500000000000,22.56340000000000,6.94090000000000,29.32310000000000,29.3746,15177.4804,9.5666,2.6257,6.9409,9.3938,22.5550,4.9424,17.6126,-0.1344,15177.4804,NA,40.3502,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,15189.7320,NA,9.62590000000000,9.44760000000000,19.85310000000000,29.15710000000000,29.1963,15187.0470,22.5381,2.6850,19.8531,22.3822,9.4599,4.8819,4.5780,0.1190,15187.0470,NA,NA,NA
