Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29256.1853,0.3135,0.1561,0.1574,15.2349,0.1548,0.1522,0.0026,31.2494,8.5430,-8.1729,29256.1853,15.8597,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29256.4988,24.7887,24.5295,0.2592,15.0762,24.4014,23.4230,0.9784,39.4789,8.7064,-8.2295,29256.4988,0.0013,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29281.2875,0.6199,0.4406,0.1793,14.6889,1.3315,1.3315,0.0000,23.3966,8.6266,16.0823,29281.2875,7.3762,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29281.9074,0.3318,0.1816,0.1502,15.4005,0.1611,0.1577,0.0034,31.4033,8.2496,-8.0067,29281.9074,15.8417,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29282.2392,24.4043,24.1589,0.2454,15.2298,24.0901,24.0789,0.0112,39.3211,8.6152,-7.9178,29282.2392,0.0012,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29306.6435,0.6100,0.4091,0.2009,14.9156,1.5445,1.5445,0.0000,23.5320,8.6061,15.7891,29306.6435,7.0719,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29307.2535,0.3268,0.1781,0.1487,15.8501,0.1314,0.1284,0.0030,31.5281,9.3309,-7.9961,29307.2535,15.5466,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29307.5803,25.7808,25.5096,0.2712,15.6547,24.8766,23.8218,1.0548,40.5322,8.5969,-9.0041,29307.5803,0.0009,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29333.3611,0.5894,0.4170,0.1724,14.7505,1.3298,1.3298,0.0000,23.3483,8.3942,17.1839,29333.3611,7.2680,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29333.9505,0.3195,0.1567,0.1628,15.4909,0.1396,0.1375,0.0021,31.1531,7.9268,-7.8048,29333.9505,15.5226,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29334.2700,22.6648,22.3744,0.2904,15.3110,23.4488,23.4327,0.0161,38.7604,8.4207,-7.6073,29334.2700,0.0006,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29356.9348,0.7087,0.5040,0.2047,16.0950,1.3423,1.3423,0.0000,24.5163,8.4207,14.2441,29356.9348,7.0790,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29357.6435,0.3530,0.1938,0.1592,16.7286,0.1249,0.1206,0.0043,32.2283,7.9388,-7.7120,29357.6435,15.3748,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29357.9965,24.7896,24.5370,0.2526,16.5005,23.3129,23.3030,0.0099,39.8141,8.4136,-7.5858,29357.9965,0.0007,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29382.7861,0.6037,0.4243,0.1794,15.0238,1.3863,1.3863,0.0000,23.4381,8.3898,16.3760,29382.7861,7.0280,NA,NA
